어장명,정점,정점2,위도,경도,어장종류,년도,월,일,기상,수심(m),수온(저),수온(차이),염분(저),Ph(저),DO(저),COD(저),NH4-N(저),NO3-N(저),NO2-N(저),DIN(저),TN(저),DIP(저),TP(저),SIO2-SI(저),CHL-A(저),SS(저),투명도
통영,2,24,34.835,128.445555555556,굴,2017,8,5,구름조금,12.7,24.31,2.34,33.54,8.04,5.84,1.95,0.011,0.022,0.002,0.035,0.098,0.012,0.02,0.327,5.86,4,6
통영,2,24,34.835,128.445555555556,굴,2017,6,7,비,11,18.48,1.19,34.04,8.1,7.34,2.49,0.008,0.018,0.001,0.027,0.141,0.004,0.017,0.177,1.1,4.4,3.7
통영,2,24,34.835,128.445555555556,굴,2017,4,8,구름조금,11,13,0.55,34.31,8.34,7.82,2.21,0.015,0.02,0.001,0.036,0.14,0.013,0.02,0.148,3.45,6.2,2.8
통영,2,24,34.835,128.445555555556,굴,2016,12,9,구름조금,10,14.06,1.19,33.19,8.14,8.07,2.21,0.013,0.061,0.012,0.086,0.129,0.023,0.037,0.671,4.79,4,3
통영,2,24,34.835,128.445555555556,굴,2016,10,9,비,11.5,21.92,0.26,31.76,8.16,5.32,1.76,0.053,0.05,0.02,0.122,0.267,0.025,0.034,0.694,8.85,5.4,1.5
통영,2,24,34.835,128.445555555556,굴,2016,8,5,구름조금,11.7,18.97,6.45,33.6,8.03,5.23,1.67,0.014,0.045,0.004,0.063,0.193,0.017,0.03,0.405,9.73,6.4,3
통영,2,24,34.835,128.445555555556,굴,2016,6,7,구름조금,10,17.23,2.65,33.66,8.12,7.17,2.53,0.007,0.015,0.003,0.025,0.173,0.005,0.019,0.349,6.09,4.8,2.5
통영,2,24,34.835,128.445555555556,굴,2016,4,6,흐림,9.9,12.38,0.57,33.9,8.19,9.03,2.7,0.011,0.015,0.001,0.027,0.147,0.014,0.018,0.185,4.12,7.4,4.5
통영,2,24,34.835,128.445555555556,굴,2016,2,1,-,11.1,7.46,0.37,33.4,8.12,9.67,2.46,0.011,0.024,0.002,0.037,0.184,0.015,0.025,0.542,3.15,2.8,4.5
통영,2,24,34.835,128.445555555556,패류,2015,12,3,-,12.4,14.54,0.35,33.26,8.17,7.78,2.7,0.016,0.093,0.021,0.13,0.349,0.025,0.055,0.617,4.03,8.4,2
통영,2,24,34.835,128.445555555556,패류,2015,10,8,-,11,21.5,0.69,33.14,8.23,5.2,1.85,0.045,0.07,0.016,0.131,0.214,0.025,0.03,0.381,13.76,4.6,1.5
통영,2,24,34.835,128.445555555556,패류,2015,8,4,-,12,19.28,4.63,33.68,7.98,5.68,1.95,0.037,0.067,0.015,0.119,0.27,0.027,0.029,0.659,9.11,3.2,2.3
통영,2,24,34.835,128.445555555556,패류,2015,6,5,-,10.7,16.24,1.97,33.93,8,6.81,2.15,0.012,0.002,0.002,0.016,0.22,0.002,0.017,0.277,3.9,5.4,2.5
통영,2,24,34.835,128.445555555556,패류,2015,4,6,-,11.6,12.49,0.01,34.13,7.83,9.59,1.9,0.021,0.011,0.001,0.032,0.135,0.005,0.018,0.174,1.55,5,2.5
통영,2,24,34.835,128.445555555556,패류,2015,2,5,-,10.4,8.44,0.18,33.72,8.27,10.75,1.9,0.009,0.022,0.001,0.031,0.181,0.01,0.024,0.484,6.44,8.48,4
통영,2,24,34.835,128.445555555556,굴,2007,2,13,흐림,10.4,8.15,0.01,33.75,8.21,9.33,2.49,0.012,0.027,0.003,0.042,0.148,0.009,0.025,0.527,6.59,4.4,3
통영,2,25,34.8358333333333,128.451944444444,패류,2013,12,6,-,10.4,12.89,0.21,33.5,8.02,8.07,1.82,0.016,0.126,0.016,0.158,0.194,0.028,0.031,0.669,3.79,13.2,5
통영,2,25,34.8358333333333,128.451944444444,패류,2013,10,4,-,10,22.99,0.17,32.24,7.92,6.62,1.39,0.061,0.03,0.007,0.098,0.202,0.023,0.053,0.377,5.25,7,3
통영,2,25,34.8358333333333,128.451944444444,패류,2013,6,10,-,0,16.76,2.43,33.6,8.03,8.11,2.26,0.025,0.018,0.002,0.045,0.138,0.001,0.033,0.166,4.44,6.2,4
통영,2,25,34.8358333333333,128.451944444444,패류,2013,4,9,-,10,12.86,0.06,33.71,8.06,8.56,0.91,0.009,0.029,0.002,0.04,0.112,0.008,0.017,0.221,2.73,0,3
통영,2,25,34.8358333333333,128.451944444444,패류,2013,2,7,-,10,8.29,0.18,33.87,8.06,9.76,2.02,0.023,0.039,0.007,0.07,0.123,0.006,0.024,0.2,3.12,4.1,3
통영,1,26,34.8408333333333,128.493055555556,어류,2022,2,11,맑음,12,8.41,0.34,34.5,8.36,10.52,1.49,0.005,0.012,0.001,0.018,0.165,0.006,0.02,0.361,12.97,2.8,5.5
통영,1,26,34.8408333333333,128.493055555556,어류,2021,12,3,맑음,13,13.41,0.01,33.59,8.09,8.09,1.23,0.025,0.078,0.008,0.111,0.21,0.03,0.034,0.662,2.83,6.4,2
통영,1,26,34.8408333333333,128.493055555556,어류,2021,10,5,맑음,12,23.36,1.63,31.57,8.12,5.69,1,0.041,0.051,0.008,0.1,0.225,0.032,0.032,0.836,4.1,6.2,2.5
통영,1,26,34.8408333333333,128.493055555556,어류,2021,8,3,맑음,15,22.26,6.6,32.78,7.81,2.06,0.8,0.005,0.008,0.002,0.015,0.297,0.003,0.051,0.073,1.47,3.6,5
통영,1,26,34.8408333333333,128.493055555556,어류,2021,6,3,비,17,19.02,0.51,34.69,8.08,7.1,1.28,0.009,0.01,0.01,0.029,0.146,0.007,0.019,0.212,8.16,9.8,3.5
통영,1,26,34.8408333333333,128.493055555556,어류,2021,4,9,맑음,16,13.5,0.94,34.1,8.11,8.91,1.15,0.006,0.007,0.001,0.014,0.118,0.008,0.018,0.193,4.12,4.2,5.5
통영,1,26,34.8408333333333,128.493055555556,어류,2021,2,1,비,17,9.57,0.02,33.94,8.17,9.56,1.14,0.008,0.011,0.001,0.02,0.136,0.007,0.015,0.069,3.14,1,5
통영,1,26,34.8408333333333,128.493055555556,어류,2020,12,4,맑음,16,13.62,0.02,33.31,8.01,7.58,0.79,0.039,0.053,0.015,0.107,0.273,0.019,0.036,0.671,1.11,6.8,5.7
통영,1,26,34.8408333333333,128.493055555556,어류,2020,10,13,맑음/바람,15,20.82,0.18,32.26,7.95,5.96,1.03,0.1,0.054,0.034,0.188,0.242,0.021,0.032,1.032,1.11,6,5
통영,1,26,34.8408333333333,128.493055555556,어류,2020,8,6,흐림/구름/바람,19,18.01,5.01,33.06,7.83,4.32,0.83,0.043,0.023,0.003,0.068,0.253,0.013,0.035,0.319,1.19,7.2,3.5
통영,1,26,34.8408333333333,128.493055555556,어류,2020,6,26,흐림,15,16.34,1.57,33.94,8.03,7.43,1.86,0.008,0.006,0.002,0.017,0.158,0.009,0.015,0.317,1.83,6.4,4
통영,1,26,34.8408333333333,128.493055555556,어류,2020,4,6,맑음,21,13.33,0.17,34.09,8.45,8.46,1.69,0.007,0.013,0.001,0.022,0.138,0.006,0.015,0.17,3.69,4.6,4.5
통영,1,26,34.8408333333333,128.493055555556,어류,2020,2,12,비,14,10.88,0.09,34.29,8.31,9.62,0.72,0.012,0.026,0.002,0.04,0.143,0.01,0.019,0.488,7.3,12.4,4
통영,1,26,34.8408333333333,128.493055555556,어류,2019,12,13,맑음,19,12.42,0.35,33.75,8.18,8.46,1.02,0.032,0.021,0.017,0.07,0.232,0.027,0.03,0.846,2.79,5.8,4.5
통영,1,26,34.8408333333333,128.493055555556,어류,2019,10,16,맑음,15,20.9,0.01,30.5,8.06,6.49,2.14,0.06,0.05,0.023,0.133,0.233,0.031,0.036,0.558,1.68,10.8,3
통영,1,26,34.8408333333333,128.493055555556,어류,2019,8,9,맑음,18,19.03,6.31,33.25,7.92,4.6,1.56,0.018,0.166,0.006,0.19,0.241,0.017,0.033,0.256,1.28,6.4,3.5
통영,1,26,34.8408333333333,128.493055555556,어류,2019,6,4,맑음,19,17.15,1.98,33.87,7.86,7.64,0.96,0.006,0.011,0.001,0.018,0.159,0.003,0.019,0.572,3.04,6.8,3
통영,1,26,34.8408333333333,128.493055555556,어류,2019,4,10,흐림/바람,10,13.5,0.1,34.33,7.99,8.83,1.93,0.017,0.007,0.001,0.025,0.122,0.008,0.018,0.153,3.04,4.2,4.5
통영,1,26,34.8408333333333,128.493055555556,어류,2019,2,13,맑음/바람,16,9.46,0.35,34.33,8.29,9.5,2.11,0.018,0.023,0.004,0.044,0.149,0.013,0.018,0.501,3.29,5.2,6
통영,1,26,34.8408333333333,128.493055555556,어류,2018,12,7,흐림/바람,16,14.08,0.04,33.71,8.17,8.81,1.99,0.015,0.032,0.01,0.057,0.195,0.018,0.034,0.64,5.64,4.6,3
통영,1,26,34.8408333333333,128.493055555556,어류,2018,10,1,맑음/바람,20,20.27,0.04,32.71,8.3,5.96,1.78,0.066,0.023,0.013,0.102,0.23,0.019,0.039,0.457,2,3.6,3
통영,1,26,34.8408333333333,128.493055555556,어류,2018,8,10,비,20,23.88,4.31,33.03,8.1,4.25,1.71,0.018,0.074,0.007,0.098,0.172,0.007,0.021,0.269,2.98,5.2,3.5
통영,1,26,34.8408333333333,128.493055555556,어류,2018,6,7,맑음,20,16.66,4.08,34.08,8.2,7.34,1.91,0.01,0.024,0.004,0.038,0.145,0.008,0.02,0.244,3.09,9.6,2
통영,1,26,34.8408333333333,128.493055555556,어류,2018,4,5,흐림,18,12.88,0.19,34.22,8.21,8.96,1.75,0.019,0.019,0.002,0.04,0.17,0.008,0.022,0.225,3.25,6,3
통영,1,26,34.8408333333333,128.493055555556,어류,2018,2,7,맑음,19,6.86,0.57,34.35,8.21,9.77,2.31,0.017,0.031,0.003,0.051,0.109,0.015,0.026,0.425,5.25,5,5
통영,1,26,34.8408333333333,128.493055555556,어류,2017,10,14,구름조금,17,19.62,0.64,33.14,8.38,4.97,1.31,0.058,0.044,0.021,0.123,0.208,0.029,0.035,0.695,5.92,4.8,2
통영,1,26,34.8408333333333,128.493055555556,어류,2017,8,5,구름조금,16.7,24.52,2.11,33.51,8.07,6.1,1.43,0.019,0.025,0.004,0.048,0.101,0.014,0.019,0.397,5.21,3.8,7.8
통영,1,26,34.8408333333333,128.493055555556,어류,2017,6,7,비,17,17.02,2.08,34.07,8.15,7.61,1.85,0.015,0.021,0.004,0.041,0.147,0.009,0.022,0.239,2.26,7.4,3.8
통영,1,26,34.8408333333333,128.493055555556,어류,2017,4,8,구름조금,18,13.06,0.86,34.3,8.34,7.91,2.33,0.013,0.024,0.001,0.038,0.127,0.01,0.018,0.221,2.44,10,4
통영,7,27,34.8472222222222,128.348333333333,굴,2022,2,9,맑음,8,6.86,1.8,34.38,8.22,9.86,1.53,0.005,0.019,0.001,0.025,0.134,0.005,0.019,0.167,1.4,8.6,4.5
통영,7,27,34.8472222222222,128.348333333333,굴,2021,12,1,구름많음,7,13.47,0.27,33.26,8.09,8.16,1.15,0.026,0.037,0.004,0.067,0.182,0.016,0.025,0.455,1.04,5.4,4
통영,7,27,34.8472222222222,128.348333333333,굴,2021,10,6,맑음,9,23.6,0.55,31.81,8.14,5.45,1.4,0.031,0.052,0.015,0.098,0.219,0.025,0.027,0.684,3.1,5.8,7.5
통영,7,27,34.8472222222222,128.348333333333,굴,2021,8,2,맑음,8,27.78,2.54,32.06,8.1,6.87,1.44,0.024,0.116,0.018,0.158,0.163,0.035,0.039,0.81,5.78,4.8,6
통영,7,27,34.8472222222222,128.348333333333,굴,2021,6,2,흐림,8,17.51,4.49,34.59,8.01,6.42,2.08,0.002,0.007,0.001,0.01,0.179,0.003,0.019,0.228,3.41,4.8,6
통영,7,27,34.8472222222222,128.348333333333,굴,2021,4,5,맑음,9,13.21,0.22,34,8.14,8.8,1.31,0.02,0.015,0.001,0.036,0.127,0.009,0.018,0.128,2.77,3.2,5.5
통영,7,27,34.8472222222222,128.348333333333,굴,2021,2,3,맑음,12,10.35,0.18,33.98,8.13,9.06,1.26,0.014,0.083,0.005,0.102,0.178,0.019,0.021,0.377,2.35,6,3.5
통영,7,27,34.8472222222222,128.348333333333,굴,2020,12,2,흐림/바람,11,14,0.15,33.07,8,7.45,1.27,0.032,0.052,0.019,0.103,0.298,0.017,0.034,0.775,1.66,3,4.5
통영,7,27,34.8472222222222,128.348333333333,굴,2020,10,15,맑음,9,20.8,0.26,32.1,7.9,6.82,1.5,0.029,0.027,0.012,0.068,0.187,0.016,0.028,0.499,3.01,6,3.5
통영,7,27,34.8472222222222,128.348333333333,굴,2020,8,5,비/흐림/바람,10,18.02,7.49,33.31,7.84,4.43,1.39,0.007,0.015,0.013,0.035,0.2,0.032,0.04,0.56,1.4,5.2,7
통영,7,27,34.8472222222222,128.348333333333,굴,2020,6,27,맑음,10,16.39,1.88,33.94,7.98,7.42,1.34,0.013,0.003,0.001,0.017,0.149,0.008,0.013,0.353,2.25,9.6,4.5
통영,7,27,34.8472222222222,128.348333333333,굴,2020,4,8,맑음,11,13.33,0.69,34.24,7.94,8.64,1.33,0.01,0.006,0.002,0.018,0.135,0.005,0.014,0.263,2.66,5.4,4
통영,7,27,34.8472222222222,128.348333333333,굴,2020,2,11,맑음,10,10.4,0.1,34.38,8.27,9.97,0.88,0.01,0.043,0.004,0.057,0.143,0.012,0.019,0.294,3.49,5,4
통영,7,27,34.8472222222222,128.348333333333,굴,2020,2,11,맑음,10,10.4,0.1,34.38,8.27,9.97,0.88,0.01,0.043,0.004,0.057,0.143,0.012,0.019,0.294,3.49,5,4
통영,7,27,34.8472222222222,128.348333333333,굴,2019,12,11,맑음,10,12.22,0.38,33.44,8.1,8.27,1.06,0.037,0.074,0.032,0.143,0.251,0.023,0.03,1.116,1.29,4.4,4.5
통영,7,27,34.8472222222222,128.348333333333,굴,2019,10,15,맑음/바람,9,21.54,0.09,31.17,8.06,7.16,1.78,0.038,0.024,0.02,0.082,0.139,0.023,0.029,0.436,6.13,3.8,3
통영,7,27,34.8472222222222,128.348333333333,굴,2019,8,5,맑음,11,19.08,8.67,33.21,7.97,5.55,1.6,0.008,0.024,0.008,0.04,0.105,0.02,0.03,0.285,2,7,4
통영,7,27,34.8472222222222,128.348333333333,굴,2019,6,4,맑음,13,17,4.72,33.83,7.95,7.58,0.76,0.005,0.003,0,0.008,0.151,0.003,0.017,0.675,2.85,3.6,6.5
통영,7,27,34.8472222222222,128.348333333333,굴,2019,4,11,흐림/구름,10,13.16,0.51,34.42,8.04,8.89,1.29,0.013,0.009,0,0.022,0.135,0.009,0.017,0.251,1.86,5.6,6
통영,7,27,34.8472222222222,128.348333333333,굴,2019,2,11,맑음,10,9.46,0.88,34.34,8.28,9.42,1.64,0.024,0.045,0.007,0.077,0.155,0.014,0.024,0.823,3.21,5.8,4
통영,7,27,34.8472222222222,128.348333333333,굴,2018,12,4,비/구름,11,14.44,0.44,33.64,7.91,7.57,1.71,0.029,0.063,0.022,0.113,0.227,0.026,0.035,0.736,1.3,8.33,2.5
통영,7,27,34.8472222222222,128.348333333333,굴,2018,10,5,비,10,20.46,0.06,32.8,8.31,5.81,1.62,0.039,0.028,0.017,0.084,0.175,0.017,0.028,0.341,5.35,3,4
통영,7,27,34.8472222222222,128.348333333333,굴,2018,8,8,구름조금,11,26.18,3.28,33.02,8.2,6.71,2.11,0.004,0.006,0.005,0.016,0.123,0.007,0.02,0.245,3.19,8.33,4
통영,7,27,34.8472222222222,128.348333333333,굴,2018,6,6,맑음,10,16.79,4.77,34,8.18,7.6,1.55,0.013,0.014,0.002,0.028,0.145,0.008,0.015,0.315,1.63,5.2,2.5
통영,7,27,34.8472222222222,128.348333333333,굴,2018,4,3,구름조금,10,12.55,1.44,34.34,8.28,9.19,1.43,0.017,0.014,0.002,0.034,0.154,0.008,0.011,0.269,2.74,7.6,3.7
통영,7,27,34.8472222222222,128.348333333333,굴,2018,2,5,구름조금,12,7.26,0.16,34.31,8.17,9.39,1.95,0.014,0.029,0.007,0.05,0.155,0.01,0.028,0.519,1.89,8.67,3.5
통영,7,27,34.8472222222222,128.348333333333,굴,2017,10,11,구름조금,12.1,20.85,2.07,32.8,8.26,5.45,1.83,0.036,0.039,0.02,0.095,0.162,0.021,0.028,0.499,9.19,6.67,4.5
통영,7,27,34.8472222222222,128.348333333333,굴,2017,8,2,구름조금,11.5,20.4,5.38,33.82,7.96,5.26,2.22,0.007,0.029,0.007,0.043,0.108,0.011,0.022,0.28,3.21,6.33,3.6
통영,7,27,34.8472222222222,128.348333333333,굴,2017,6,8,구름조금,10,17.98,2.21,34.04,8.1,6.89,2.65,0.013,0.014,0.003,0.03,0.136,0.01,0.019,0.349,4.5,3.3,6
통영,7,27,34.8472222222222,128.348333333333,굴,2017,4,8,구름조금,9,13.01,1.74,34.24,8.34,8,2.53,0.029,0.037,0.001,0.068,0.118,0.009,0.022,0.244,2,4.33,5.8
통영,7,27,34.8472222222222,128.348333333333,우렁쉥이,2016,12,6,구름조금,9,13.27,0.05,32.87,7.99,7.42,2.05,0.036,0.087,0.025,0.148,0.213,0.031,0.037,0.608,1.25,3.8,2
통영,7,27,34.8472222222222,128.348333333333,우렁쉥이,2016,10,7,비,10.5,22.06,0.47,31.76,8.16,5.22,2.08,0.091,0.057,0.019,0.167,0.237,0.028,0.042,0.71,3.76,4.6,4
통영,7,27,34.8472222222222,128.348333333333,우렁쉥이,2016,8,4,구름조금,11,18.7,7.65,33.61,8.06,5.37,1.74,0.007,0.081,0.006,0.094,0.173,0.019,0.028,0.488,4.19,9.2,4
통영,7,27,34.8472222222222,128.348333333333,우렁쉥이,2016,6,8,구름조금,10,17.62,1.92,33.55,8.07,6.4,2.89,0.032,0.034,0.011,0.077,0.195,0.009,0.022,0.498,1.9,2.6,3.5
통영,7,27,34.8472222222222,128.348333333333,우렁쉥이,2016,4,7,비,8.4,12.63,0.41,33.7,8.16,8.83,2.66,0.02,0.042,0.002,0.064,0.146,0.018,0.021,0.597,1.53,4.6,2
통영,7,27,34.8472222222222,128.348333333333,우렁쉥이,2016,2,5,-,11.6,8.14,0.41,33.53,8.16,9.91,2.66,0.012,0.039,0.002,0.053,0.199,0.01,0.026,0.012,4.83,6,4.5
통영,7,27,34.8472222222222,128.348333333333,패류,2015,12,4,-,9.9,13.1,0,33.12,8.11,7.89,2.13,0.041,0.075,0.026,0.143,0.482,0.022,0.04,0.769,0.61,6.6,2.5
통영,7,27,34.8472222222222,128.348333333333,패류,2015,10,7,-,9,22.41,0.72,32.68,8.01,4.23,2.41,0.103,0.058,0.025,0.186,0.248,0.026,0.037,0.851,8.42,11,5
통영,7,27,34.8472222222222,128.348333333333,패류,2015,8,6,-,10,19.22,9.63,33.9,7.97,3.52,2.15,0.035,0.12,0.004,0.16,0.28,0.025,0.035,0.359,12.97,6.4,4
통영,7,27,34.8472222222222,128.348333333333,패류,2015,6,4,-,8,17.13,4.9,33.74,7.94,6.08,1.16,0.017,0.01,0.004,0.031,0.171,0.005,0.015,0.357,1.63,5.4,5
통영,7,27,34.8472222222222,128.348333333333,패류,2015,4,7,-,9.4,12.43,0.39,34,7.79,9.11,1.31,0.033,0.02,0.001,0.054,0.196,0.009,0.02,0.188,1.68,4.8,5
통영,7,27,34.8472222222222,128.348333333333,패류,2015,2,5,-,12.8,9.73,0.23,33.97,8.15,8.94,1.86,0.02,0.036,0.007,0.063,0.185,0.013,0.026,0.404,3.68,7.45,4
통영,7,27,34.8472222222222,128.348333333333,우렁쉥이,2007,2,17,흐림,9.4,9.33,0.66,34.08,8.15,8.95,2.37,0.021,0.036,0.004,0.062,0.168,0.009,0.023,0.728,3.68,4,3
통영,13,28,34.8577777777778,128.353611111111,우렁쉥이,2009,9,1,-,9,23.41,0.35,32.18,7.93,5.09,2.48,0.001,0.044,0.009,0.054,0.33,0.001,0.026,0.357,3.56,2,7
통영,13,28,34.8577777777778,128.353611111111,우렁쉥이,2009,8,1,-,11,23.45,1.16,31.15,7.92,4.85,0.76,0.011,0.056,0.006,0.072,0.137,0.032,0.07,0.771,2.36,12.4,4.5
통영,13,28,34.8577777777778,128.353611111111,우렁쉥이,2009,7,1,-,7,20.37,4.08,33.18,7.9,6.8,0.43,0.022,0.2,0.009,0.231,0.27,0.016,0.025,0.544,1.95,10.4,4
통영,13,28,34.8577777777778,128.353611111111,우렁쉥이,2009,6,1,-,8,16.95,2.1,33.66,8.07,8.06,0.6,0.009,0.003,0.005,0.017,0.038,0.004,0.014,0.853,4.15,15.2,6
통영,13,28,34.8577777777778,128.353611111111,우렁쉥이,2009,5,1,-,8.7,16.36,2.03,33.94,8.06,8.1,0.65,0.03,0.012,0.001,0.044,0.147,0.001,0.024,0.599,1.76,2.2,5
통영,13,28,34.8577777777778,128.353611111111,패류,2009,2,1,-,10,6.31,3.14,33.79,8.32,11.12,0.87,0.054,0.026,0.025,0.105,0.174,0.068,0.146,0.14,1.11,2.4,5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2022,2,9,맑음,7,6.2,0.44,34.18,8.26,10.52,1.57,0.004,0.017,0.001,0.022,0.197,0.001,0.019,0.063,3.75,1.4,3
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2021,12,1,구름많음,5,12.84,0.92,32.88,8.07,8.3,1.55,0.037,0.075,0.012,0.124,0.294,0.016,0.031,0.896,3.49,4.4,3
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2021,10,6,맑음,6,23.95,2.28,31.4,7.93,2.52,2.52,0.008,0.014,0.001,0.023,0.199,0.016,0.023,0.323,4.32,2.6,4
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2021,8,2,맑음,5,30.17,1.82,31.66,8.28,10.05,2.64,0.005,0.013,0.002,0.02,0.215,0.008,0.017,0.178,8.81,3.8,2.3
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2021,6,2,흐림,6,18.58,4.49,34.4,7.67,2.8,2.24,0.002,0.007,0,0.009,0.22,0.003,0.036,0.499,8.76,4.2,2.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2021,4,5,맑음,6,13.51,0.52,33.85,8.06,7.85,1.07,0.026,0.014,0.001,0.041,0.165,0.01,0.023,0.303,3.78,2.2,3.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2021,2,3,맑음,7,6.72,0.15,33.13,8.23,10.17,1.78,0.012,0.02,0.001,0.033,0.137,0.007,0.012,0.069,3.11,2.8,3.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2020,12,2,흐림,7,13.39,0.36,32.53,7.91,7.43,1.47,0.093,0.062,0.017,0.172,0.364,0.014,0.038,1.129,6.38,3,3.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2020,10,15,맑음,4,20.54,0.57,31.96,8.01,7.36,2.58,0.016,0.03,0.004,0.05,0.231,0.007,0.025,0.229,14.06,7.2,2.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2020,8,5,흐림/구름,5,20.38,5.46,32.48,7.32,0.17,2.68,0.134,0.027,0.01,0.17,0.313,0.008,0.022,0.904,9.01,6.6,1.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2020,6,27,맑음,7,17.43,3.53,33.91,7.57,2.19,1.9,0.001,0.001,0.002,0.004,0.23,0.008,0.025,1.293,6.79,5.4,3
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2020,4,8,맑음,6,14.37,1.11,33.73,7.95,8.35,1.81,0.018,0.016,0.002,0.036,0.244,0.002,0.018,0.199,3.97,4,4.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2020,2,11,맑음,5,8.67,0.57,33.77,8.32,11.3,1.25,0.006,0.006,0,0.012,0.196,0.002,0.024,0.06,7.83,5.8,4
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2020,2,11,맑음,5,8.67,0.57,33.77,8.32,11.3,1.25,0.006,0.006,0,0.012,0.196,0.002,0.024,0.06,7.83,5.8,4
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2019,12,13,맑음,6,11.43,0.1,33.17,8.13,8.8,2.18,0.016,0.075,0.022,0.113,0.329,0.008,0.03,1.109,7.17,2.8,3
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2019,10,15,맑음,6,22.17,0.21,31.1,7.89,6.34,4.18,0.027,0.041,0.011,0.079,0.172,0.018,0.025,0.521,43.17,5.6,2
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2019,8,5,맑음,5,20.63,6.57,32.95,7.61,0.88,3.23,0.178,0.012,0.005,0.195,0.282,0.102,0.142,1.576,6.93,3.8,1.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2019,6,4,맑음,5,18.77,4.5,33.85,7.93,1.74,2.63,0.004,0.004,0,0.008,0.281,0.003,0.044,0.67,18.61,5.6,3
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2019,4,11,맑음,6,13.73,0.13,34.2,7.84,7.58,2.85,0.012,0.007,0,0.02,0.198,0.005,0.027,0.486,7.42,6.2,3.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2019,2,12,맑음/바람,6,7.29,0.55,33.81,8.32,10.18,2.48,0.025,0.045,0.004,0.075,0.228,0.008,0.025,0.635,8.08,6.2,2.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2018,12,4,비/구름,5,13.26,0.86,33.36,7.87,7.6,1.51,0.045,0.085,0.035,0.165,0.273,0.027,0.032,0.851,7.66,3.8,0.8
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2018,10,5,비,5,20.65,0.01,32.61,8.18,5.81,2.1,0.125,0.044,0.023,0.192,0.284,0.04,0.056,0.728,16.24,3.8,2
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2018,8,8,구름조금,7,27.95,1.75,33.02,7.94,2.75,3.39,0.019,0.035,0.008,0.062,0.261,0.019,0.053,0.383,5.38,2.8,3.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2018,6,6,맑음,7,17.66,6.1,33.82,7.88,2.52,2.15,0.021,0.034,0.006,0.06,0.217,0.018,0.026,0.622,5.1,5.2,1.5
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2018,4,4,흐림,7,12.2,3.35,33.99,8.19,8.22,2.67,0.034,0.045,0.002,0.081,0.223,0.015,0.021,0.828,2.51,4.6,1.8
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2018,2,5,구름조금,7,4.14,0.22,33.78,8.26,10.48,2.63,0.026,0.038,0.007,0.071,0.252,0.033,0.042,0.719,6.47,5.2,4.7
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2017,10,11,구름조금,7.2,22.06,2.35,32.34,8.09,2.97,4.01,0.264,0.073,0.023,0.36,0.425,0.048,0.064,0.722,22.38,4.6,2.7
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2017,8,2,구름조금,7.2,22.04,6.34,33.81,7.56,0.42,3.81,0.02,0.039,0.01,0.07,0.366,0.03,0.074,0.424,10.5,4.4,2.8
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2017,6,8,구름조금,5,19.79,2.26,33.82,8.02,4.66,3.13,0.029,0.041,0.011,0.081,0.188,0.022,0.033,0.721,3.11,4.6,1.7
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2017,4,8,구름조금,6,13.16,2.31,33.91,8.36,8.68,2.97,0.043,0.071,0.002,0.116,0.637,0.023,0.026,0.668,9.41,4.2,3.8
통영,4,29,34.8583333333333,128.424722222222,우렁쉥이,2016,12,6,구름조금,7,12.31,0.07,32.36,8.13,10.07,2.85,0.075,0.154,0.014,0.244,0.541,0.016,0.036,1.01,15.54,3.2,3
